Id,Prediction
31911,3479343.2
31912,4086572.0
31913,2754640.0
31914,3714838.5
31915,4247636.5
31916,4560144.0
31917,4389431.0
31918,4450844.0
31919,3679828.5
31920,3866152.5
31921,3437968.2
31922,4298710.5
31923,4736182.0
31924,3279540.5
31925,6080635.5
31926,3967029.5
31927,4135212.5
31928,3994797.0
31929,4263862.5
31930,3791150.2
31931,3582412.5
31932,5105307.5
31933,4951727.0
31934,4387108.5
31935,4261618.5
31936,4054777.8
31937,6312654.0
31938,3985329.8
31939,6791699.0
31940,5656937.5
31941,6991750.5
31942,3597291.2
31943,5569001.0
31944,5169119.0
31945,4916970.5
31946,4693829.0
31947,3628483.2
31948,4529181.0
31949,3972795.8
31950,4299071.5
31951,3055352.2
31952,4270496.0
31953,3931813.5
31954,4722169.0
31955,4555910.0
31956,4488855.0
31957,3580083.2
31958,4060927.0
31959,5028386.5
31960,3840762.5
31961,6142281.5
31962,4421930.0
31963,4743767.0
31964,3538745.2
31965,4181212.8
31966,3700564.0
31967,4888151.0
31968,3899240.8
31969,3034508.5
31970,4800509.0
31971,3934465.2
31972,4056340.2
31973,3943830.8
31974,4269873.0
31975,3927964.5
31976,4237974.0
31977,4538893.0
31978,3855791.0
31979,6266940.5
31980,4076156.2
31981,3055195.0
31982,4131995.5
31983,4196368.5
31984,4092902.0
31985,6415862.5
31986,3890742.0
31987,3255077.2
31988,4286940.5
31989,3424421.0
31990,4878394.5
31991,4230931.0
31992,4071218.2
31993,4337109.5
31994,3934457.8
31995,4566872.5
31996,3998688.8
31997,4084203.0
31998,4122533.2
31999,3268496.8
32000,4616168.5
32001,4036705.2
32002,4245733.0
32003,3894030.8
32004,4386338.5
32005,5531879.5
32006,4692933.5
32007,4455388.0
32008,5055925.0
32009,4565466.0
32010,4569381.5
32011,4591572.5
32012,3933553.8
32013,4538776.0
32014,4062573.2
32015,5218014.5
32016,3975869.5
32017,3723297.5
32018,3895947.5
32019,3365198.2
32020,4533472.5
32021,4285146.0
32022,3557467.5
32023,4121955.5
32024,4256371.0
32025,4306264.5
32026,4187665.5
32027,3354102.8
32028,3737082.5
32029,4830843.0
32030,3861738.0
32031,4648723.5
32032,4023242.2
32033,4158156.8
32034,3350352.8
32035,3381566.8
32036,3733178.5
32037,3833103.8
32038,4209937.0
32039,3213628.2
32040,4546149.0
32041,4380461.0
32042,5061396.0
32043,4292704.5
32044,4249038.0
32045,3358007.5
32046,3792973.0
32047,4621406.0
32048,4008914.2
32049,3357680.8
32050,4229725.0
32051,3656321.0
32052,4288179.5
32053,4247389.5
32054,3832848.0
32055,3800105.5
32056,2905905.2
32057,3524774.2
32058,4576110.5
32059,4037902.8
32060,3741868.2
32061,3417892.5
32062,4450648.5
32063,4153575.2
32064,3849585.2
32065,4592439.5
32066,3117810.2
32067,4778543.0
32068,3600074.5
32069,3915484.0
32070,2977121.5
32071,3012973.2
32072,3115379.0
32073,3324308.5
32074,3011979.2
32075,4010470.5
32076,5542705.0
32077,4191892.8
32078,4638931.5
32079,4835268.0
32080,4052941.2
32081,4247211.0
32082,4930625.5
32083,3800547.8
32084,3685760.8
32085,4348499.0
32086,3742742.8
32087,3679828.5
32088,3831470.0
32089,4309945.5
32090,3967744.8
32091,4635672.5
32092,4130561.5
32093,3483267.5
32094,5026996.0
32095,4622662.0
32096,4610022.5
32097,4921892.0
32098,4937467.0
32099,4270602.0
32100,3772648.0
32101,4012689.5
32102,4006300.0
32103,3266530.5
32104,5001594.0
32105,3070281.2
32106,4025787.0
32107,3332189.8
32108,4255364.5
32109,3561126.5
32110,4166425.2
32111,3859992.8
32112,3896921.0
32113,4058801.2
32114,3876656.5
32115,4300457.0
32116,5084662.0
32117,4073300.0
32118,4443964.0
32119,5053495.5
32120,4818493.5
32121,4311413.5
32122,3285419.5
32123,4110242.0
32124,4020350.2
32125,4566524.0
32126,4252914.0
32127,3466912.2
32128,2894838.5
32129,4310258.0
32130,2597340.5
32131,4427589.0
32132,4033738.2
32133,3256145.2
32134,3409236.2
32135,4825925.0
32136,3851928.2
32137,3680948.2
32138,6571619.0
32139,3439899.8
32140,4595366.0
32141,4788666.5
32142,3959829.0
32143,3646323.8
32144,2822170.5
32145,4270862.5
32146,3518269.0
32147,3781494.8
32148,4880479.0
32149,5084259.5
32150,4493180.5
32151,4270137.5
32152,5767542.5
32153,3506087.0
32154,6000230.0
32155,4496610.0
32156,4155940.8
32157,4177438.2
32158,4232154.0
32159,3529655.0
32160,3969345.8
32161,3375567.2
32162,4044643.5
32163,4434790.0
32164,3360589.5
32165,3857056.2
32166,4425904.5
32167,4843968.0
32168,4671166.0
32169,3726395.2
32170,3950964.5
32171,4572943.5
32172,3820283.2
32173,5996466.0
32174,4330331.5
32175,5034408.5
32176,4164173.0
32177,3503787.2
32178,3405531.8
32179,3669529.0
32180,4829534.5
32181,4082594.8
32182,4175924.5
32183,4217717.5
32184,3794854.2
32185,4656302.0
32186,3382534.5
32187,5129626.5
32188,3656024.8
32189,4386020.5
32190,5351342.0
32191,3940255.5
32192,4924380.0
32193,2880889.2
32194,3957911.0
32195,4023065.8
32196,4272801.5
32197,4200949.5
32198,4205034.0
32199,4613638.0
32200,4551190.0
32201,3628666.8
32202,3431053.8
32203,4520007.5
32204,5379500.0
32205,2818558.2
32206,3942390.5
32207,3235699.2
32208,4100544.0
32209,3498802.0
32210,4294305.5
32211,4006540.8
32212,4505916.5
32213,6726171.0
32214,4514764.5
32215,4691367.5
32216,4073098.0
32217,4471947.0
32218,3559530.8
32219,3242745.8
32220,4746333.0
32221,3817257.0
32222,5053625.5
32223,3808290.2
32224,3774008.2
32225,3769483.0
32226,4784398.0
32227,4189938.5
32228,3970155.8
32229,5597466.5
32230,3473680.2
32231,4238014.5
32232,4942480.0
32233,6142381.0
32234,3068814.5
32235,4003954.8
32236,4063604.0
32237,3318331.5
32238,4986558.0
32239,5858480.0
32240,4992701.5
32241,3844511.2
32242,4633657.0
32243,3726206.8
32244,3608585.5
32245,3986002.5
32246,4723398.5
32247,4067644.0
32248,4533360.0
32249,3252846.0
32250,4544675.0
32251,2740200.5
32252,5061063.0
32253,4837408.0
32254,3363218.8
32255,3310521.0
32256,3823596.5
32257,3883209.5
32258,3726182.0
32259,4620238.0
32260,3799380.8
32261,3783276.5
32262,4076638.2
32263,4542803.5
32264,3442827.2
32265,2987756.2
32266,4960651.0
32267,4614478.5
32268,4040533.8
32269,4663368.0
32270,4155124.2
32271,4492233.5
32272,4405535.0
32273,3261836.0
32274,3858796.5
32275,4226301.5
32276,4550213.5
32277,4887792.0
32278,5458204.5
32279,4701803.5
32280,3877288.8
32281,5836391.0
32282,4378247.5
32283,3952155.2
32284,4174777.8
32285,5721879.0
32286,3953275.0
32287,3322898.0
32288,4379792.5
32289,3555303.5
32290,4056862.5
32291,4029355.2
32292,4379233.0
32293,4274142.5
32294,4936144.5
32295,4564995.5
32296,3823075.2
32297,4755444.5
32298,5349490.0
32299,4185006.5
32300,5795828.5
32301,5227059.5
32302,5222465.0
32303,4222011.5
32304,6774737.0
32305,5235965.0
32306,3204071.2
32307,4992734.5
32308,4042669.0
32309,4982916.5
32310,4525515.5
32311,4224754.0
32312,4500982.0
32313,2890620.5
32314,4620048.5
32315,3853949.2
32316,3820826.2
32317,3760255.5
32318,4180004.5
32319,3607291.8
32320,3610471.8
32321,3401487.5
32322,4028256.5
32323,4024324.5
32324,3661450.5
32325,3650551.2
32326,4424946.5
32327,4558561.5
32328,3841916.5
32329,3809263.8
32330,4455014.0
32331,5682263.5
32332,4196693.0
32333,3942552.0
32334,5215114.0
32335,5030924.0
32336,3536407.2
32337,4461923.5
32338,3516353.5
32339,5203841.5
32340,3770752.2
32341,4708884.5
32342,4354176.0
32343,4749049.5
32344,4718968.0
32345,4828765.5
32346,5023861.5
32347,4126128.2
32348,4836545.5
32349,3890756.8
32350,3397221.2
32351,2926876.2
32352,4288097.5
32353,4629337.0
32354,3824366.0
32355,3386708.0
32356,3217093.2
32357,4070348.8
32358,3682465.0
32359,3467964.0
32360,3947687.8
32361,3507401.2
32362,3709464.5
32363,4285407.5
32364,4123599.0
32365,5478851.5
32366,3592320.2
32367,3893358.8
32368,5216268.0
32369,3524834.8
32370,4643172.0
32371,4326628.5
32372,4252403.0
32373,4930052.0
32374,7050284.5
32375,3625736.8
32376,3711007.2
32377,4213713.0
32378,4218493.5
32379,4267455.0
32380,4894784.5
32381,3929778.0
32382,4162934.0
32383,3792593.0
32384,3211832.8
32385,5141179.5
32386,4646033.5
32387,3152739.5
32388,4721439.5
32389,3910408.8
32390,4666197.0
32391,5568374.5
32392,3703529.5
32393,3751841.2
32394,4107103.5
32395,3873315.8
32396,3277405.0
32397,4441922.0
32398,4751971.5
32399,3445849.2
32400,3875872.8
32401,3863915.0
32402,4350817.5
32403,5969153.0
32404,4057160.5
32405,3428993.0
32406,3531133.0
32407,3961309.8
32408,4032761.2
32409,4378347.5
32410,3233219.2
32411,5510396.5
32412,4043532.8
32413,3398562.8
32414,4144755.2
32415,3710982.5
32416,4218779.5
32417,4093714.0
32418,3415259.8
32419,3498064.8
32420,3354138.0
32421,3435713.0
32422,5895319.0
32423,4563415.5
32424,3602801.5
32425,3325783.0
32426,3630681.2
32427,4951543.0
32428,3545332.2
32429,4581813.5
32430,3790792.2
32431,3557297.8
32432,3865256.8
32433,3621420.5
32434,4841358.5
32435,4672645.5
32436,3600342.2
32437,4008249.0
32438,3374762.8
32439,4341947.5
32440,3231422.2
32441,4482998.0
32442,4481395.0
32443,4019871.0
32444,3991484.0
32445,4771011.5
32446,4177414.2
32447,3415097.0
32448,4105576.0
32449,3571394.2
32450,4169442.2
32451,3162846.2
32452,3972810.8
32453,3951266.0
32454,6817123.5
32455,4029178.5
32456,5072490.5
32457,3642671.0
32458,4429362.5
32459,4962027.5
32460,3335397.8
32461,3496213.8
32462,3573605.5
32463,3968062.5
32464,4810325.5
32465,5054334.0
32466,5693736.5
32467,6086774.0
32468,4129821.0
32469,4289672.0
32470,5215825.5
32471,4506385.0
32472,4286159.5
32473,4164367.5
32474,4407623.5
32475,4282025.0
32476,4545186.5
32477,4315510.5
32478,4064631.0
32479,3431132.2
32480,4426191.5
32481,3935692.5
32482,3453419.2
32483,3659425.8
32484,4393225.0
32485,4164876.0
32486,4447046.5
32487,4072224.0
32488,4868992.0
32489,4158954.0
32490,3753244.2
32491,4506286.0
32492,3503737.0
32493,4616534.0
32494,4425604.5
32495,3651066.5
32496,5879783.0
32497,5559094.5
32498,4383361.0
32499,3155290.2
32500,3499893.2
32501,3223069.2
32502,4159049.2
32503,5142611.5
32504,4071595.0
32505,3342938.5
32506,3220147.2
32507,4378995.0
32508,3056532.8
32509,3563406.0
32510,3660260.0
32511,4193924.2
32512,4291972.0
32513,2700415.2
32514,4353167.0
32515,3383331.2
32516,4844226.5
32517,3870579.5
32518,5250996.5
32519,3807843.5
32520,4223272.0
32521,4703682.5
32522,4217717.5
32523,3166712.5
32524,3880755.0
32525,4782049.0
32526,3699685.2
32527,4678513.5
32528,3106985.2
32529,4872136.5
32530,3715200.0
32531,4211559.5
32532,3572607.0
32533,4366880.0
32534,4133457.8
32535,5390901.5
32536,3307848.0
32537,4823615.5
32538,3743021.2
32539,4138009.5
32540,3431400.5
32541,3255245.0
32542,4130502.5
32543,4211025.5
32544,4726719.5
32545,3167555.0
32546,4754070.5
32547,3477412.5
32548,4498913.5
32549,3808421.0
32550,3208085.8
32551,5226934.5
32552,3667548.8
32553,3170444.2
32554,4745047.5
32555,4362472.0
32556,4957832.0
32557,3494883.5
32558,4300330.0
32559,3701217.0
32560,3815026.0
32561,4065468.2
32562,4328052.5
32563,3214158.2
32564,3045304.5
32565,3419170.5
32566,3144769.8
32567,4498360.0
32568,3154499.0
32569,5263450.5
32570,3290213.5
32571,4161493.2
32572,4892320.5
32573,4033815.2
32574,3191655.8
32575,4170627.2
32576,3978118.8
32577,5660737.0
32578,3916996.5
32579,4363637.0
32580,6076705.0
32581,4251819.0
32582,3512331.8
32583,3441346.8
32584,5396976.5
32585,3586227.2
32586,3941221.2
32587,3663287.8
32588,3885039.2
32589,3430628.5
32590,5873747.0
32591,3725304.2
32592,4455961.5
32593,4644451.5
32594,4513765.5
32595,4378882.0
32596,3236304.2
32597,4225362.5
32598,3660567.2
32599,4623716.0
32600,4614579.5
32601,3418971.5
32602,4843238.0
32603,3500831.2
32604,3773810.2
32605,4519447.0
32606,3342291.5
32607,4707138.0
32608,3512633.2
32609,4076704.2
32610,2955404.5
32611,3995646.8
32612,4014530.5
32613,3403272.0
32614,3261232.8
32615,4424887.5
32616,3293243.0
32617,3581237.5
32618,4970529.0
32619,4731568.0
32620,4457551.0
32621,4350743.0
32622,5590979.0
32623,4248961.0
32624,6099290.5
32625,4175821.0
32626,4444871.5
32627,4045179.8
32628,3553015.5
32629,3478646.5
32630,4170086.2
32631,3918509.8
32632,5126770.5
32633,4254808.5
32634,3956435.5
32635,4492846.5
32636,4526249.0
32637,3281026.5
32638,3624789.5
32639,2712962.8
32640,4600746.5
32641,4514067.0
32642,4739091.5
32643,3391249.0
32644,5001646.5
32645,3729267.8
32646,4546496.0
32647,4003951.0
32648,4130191.2
32649,4411930.0
32650,4301889.0
32651,4113861.5
32652,3953719.8
32653,3011284.2
32654,5878196.5
32655,3347021.8
32656,4355459.0
32657,4018683.0
32658,5657844.0
32659,3591515.2
32660,3496230.2
32661,3531493.5
32662,4428885.5
32663,4168170.0
32664,5796486.5
32665,4758933.0
32666,4633829.0
32667,5474078.0
32668,4910536.5
32669,4507489.5
32670,4196597.0
32671,3663403.0
32672,3441635.8
32673,3062087.8
32674,4276095.5
32675,5517532.5
32676,4886687.5
32677,4257138.0
32678,4332859.5
32679,5097236.5
32680,4242296.5
32681,3084741.5
32682,4442769.5
32683,4361561.0
32684,6287857.5
32685,4282625.0
32686,4674749.0
32687,4885820.5
32688,4775190.5
32689,2751948.8
32690,5085816.0
32691,4071517.2
32692,4178908.5
32693,4624681.5
32694,4431467.0
32695,4667523.5
32696,4224992.0
32697,3805269.8
32698,4057098.5
32699,3545626.5
32700,3937937.8
32701,4674250.0
32702,3999508.8
32703,4873358.5
32704,5106077.0
32705,6733237.0
32706,4942121.5
32707,4266999.0
32708,4650204.5
32709,3405655.2
32710,4237323.5
32711,4094764.2
32712,3791482.8
32713,4241415.0
32714,3307482.0
32715,4732678.0
32716,4989602.5
32717,3971576.0
32718,4329869.0
32719,4772144.5
32720,4094034.2
32721,3241567.8
32722,3820593.0
32723,4151820.8
32724,4259181.0
32725,3236964.8
32726,3215341.8
32727,4459018.0
32728,4314366.5
32729,3726267.2
32730,5316614.0
32731,6085566.5
32732,5042981.0
32733,4964437.0
32734,5101900.5
32735,3202711.8
32736,4438399.0
32737,3639236.8
32738,4509089.0
32739,3187829.0
32740,4092414.2
32741,4952860.5
32742,5019197.0
32743,4033869.0
32744,6319237.5
32745,3272404.8
32746,4403624.0
32747,4689023.5
32748,4436947.5
32749,4071703.8
32750,2882150.5
32751,3731384.5
32752,4159929.8
32753,4833769.5
32754,4839433.5
32755,4769037.5
32756,3971594.8
32757,4921957.5
32758,4099187.2
32759,4274155.0
32760,4173519.8
32761,4369121.0
32762,4487036.0
32763,5451187.0
32764,3917157.0
32765,4959572.5
32766,4421639.0
32767,3566411.5
32768,4578424.0
32769,4095475.2
32770,3317281.0
32771,3567585.0
32772,4355571.0
32773,4129494.0
32774,3737724.0
32775,3632846.0
32776,5889480.5
32777,4033280.5
32778,4652245.0
32779,5248428.5
32780,4350664.0
32781,3868708.5
32782,4080819.8
32783,4657963.0
32784,4172322.0
32785,3934251.5
32786,5120628.0
32787,5943330.5
32788,4567199.0
32789,3074040.2
32790,4858574.0
32791,5824042.0
32792,5616609.5
32793,4155275.0
32794,4769142.0
32795,3662061.8
32796,3632769.8
32797,4202103.5
32798,4851110.5
32799,3605854.0
32800,2916800.2
32801,3695379.8
32802,4345812.5
32803,3387115.0
32804,6020050.5
32805,4105662.2
32806,3400527.5
32807,4043829.8
32808,2956932.5
32809,3995669.5
32810,4272895.5
32811,3407227.5
32812,4215481.5
32813,4356668.0
32814,4504228.0
32815,3437207.5
32816,3877318.2
32817,4187913.0
32818,4520994.5
32819,5741508.0
32820,3045929.0
32821,3960871.5
32822,5262708.0
32823,4281580.0
32824,3534441.5
32825,4192120.8
32826,4056491.0
32827,4523595.5
32828,4380540.5
32829,2774127.8
32830,3579772.5
32831,3416230.5
32832,3237872.5
32833,4169505.8
32834,5035805.5
32835,3518842.8
32836,4569207.5
32837,2679009.5
32838,3179367.2
32839,3200006.8
32840,4199751.5
32841,4831359.0
32842,3916697.8
32843,3912322.5
32844,4872266.5
32845,4321552.5
32846,4244259.5
32847,3771140.8
32848,3884239.0
32849,5215830.5
32850,5959642.5
32851,3944801.2
32852,3501606.0
32853,4342353.0
32854,3706144.2
32855,3156440.0
32856,4897352.5
32857,3297375.5
32858,4015181.5
32859,3144275.0
32860,4125849.0
32861,3115700.0
32862,3468833.8
32863,3821639.0
32864,3811022.5
32865,5007942.0
32866,3101629.8
32867,2882714.0
32868,4813267.0
32869,4070212.8
32870,3142596.2
32871,3552788.5
32872,3776921.0
32873,5594083.0
32874,4160513.0
32875,4115717.8
32876,4767977.5
32877,4079123.2
32878,4380110.0
32879,3176797.2
32880,5119041.5
32881,4371859.5
32882,3345796.2
32883,3808704.2
32884,4046742.5
32885,6661504.5
32886,4864179.0
32887,4441680.5
32888,3646713.2
32889,4557970.0
32890,6695892.0
32891,3993174.5
32892,3854772.5
32893,5433695.5
32894,3550983.2
32895,4287668.0
32896,4178131.5
32897,4354703.0
32898,3675045.0
32899,5531890.0
32900,3605654.5
32901,4105082.8
32902,4765091.0
32903,4925084.5
32904,4106735.2
32905,4422740.0
32906,3475887.2
32907,3460339.0
32908,4501158.0
32909,4601598.0
32910,5149055.0
32911,5441837.5
32912,3719216.5
32913,4280171.5
32914,4629990.5
32915,3396223.5
32916,3554737.2
32917,4046310.2
32918,4351826.0
32919,3044677.2
32920,3645607.5
32921,4005146.2
32922,5411206.0
32923,3912792.5
32924,4689180.0
32925,4329130.0
32926,4052821.5
32927,3619677.0
32928,4520594.0
32929,4627064.0
32930,4298468.5
32931,3133071.2
32932,3247490.0
32933,2976184.8
32934,3603997.5
32935,3661887.0
32936,4131077.5
32937,5223601.0
32938,3995006.5
32939,3826704.8
32940,3608919.2
32941,5402553.5
32942,3429879.2
32943,3690991.2
32944,4276095.5
32945,3958179.0
32946,3302631.2
32947,4815879.5
32948,4529120.5
32949,4393250.5
32950,2986645.2
32951,5659042.0
32952,4183490.2
32953,4434358.5
32954,3396424.2
32955,4758311.5
32956,4914950.0
32957,4456918.0
32958,4137516.0
32959,4430406.0
32960,4158137.0
32961,3364572.5
32962,4935396.0
32963,4756415.0
32964,3354883.2
32965,4190274.0
32966,4400911.5
32967,3112890.2
32968,3750947.0
32969,4044944.5
32970,2812811.8
32971,3991583.0
32972,4124342.2
32973,4047306.0
32974,4260456.5
32975,3416204.5
32976,4486004.5
32977,3700038.2
32978,2819558.5
32979,3458527.8
32980,3670453.0
32981,4352565.0
32982,3562961.0
32983,3091462.2
32984,3983175.2
32985,4203334.0
32986,3804674.8
32987,4172588.5
32988,3638417.8
32989,5039961.5
32990,3975752.0
32991,3439037.2
32992,4642082.5
32993,4296026.0
32994,4567456.0
32995,3414422.8
32996,4121869.0
32997,3764877.2
32998,4252447.5
32999,3704515.2
33000,3565972.8
33001,3517380.0
33002,4409881.5
33003,4498287.0
33004,4108270.8
33005,4570009.5
33006,3836358.5
33007,3961555.2
33008,4546387.5
33009,4575107.0
33010,4731554.5
33011,4437637.0
33012,5267036.0
33013,4064607.8
33014,4221512.0
33015,3968607.5
33016,4175518.2
33017,2717048.8
33018,4534445.0
33019,4194980.0
33020,4100317.2
33021,3811229.5
33022,4671919.0
33023,4117555.0
33024,4786045.5
33025,4190793.8
33026,3413700.0
33027,5221364.5
33028,3498244.8
33029,4108310.0
33030,5603651.5
33031,3787879.5
33032,3870247.2
33033,4011461.2
33034,2716369.8
33035,5974216.0
33036,4355567.0
33037,3383099.0
33038,5122088.5
33039,4054244.0
33040,5867750.5
33041,3254192.8
33042,4116679.5
33043,3905586.0
33044,4588841.0
33045,4903418.5
33046,3219167.8
33047,4833442.0
33048,3955409.5
33049,4638440.5
33050,3634797.0
33051,5060966.5
33052,3631685.5
33053,4442964.0
33054,3804540.5
33055,3259460.5
33056,3496823.8
33057,4839452.0
33058,4213464.0
33059,4235759.5
33060,4446215.0
33061,3991251.8
33062,4880577.0
33063,3848047.5
33064,4521128.5
33065,4874042.0
33066,3930029.0
33067,3416185.0
33068,3309286.8
33069,4703395.5
33070,5860575.5
33071,4180335.5
33072,4933734.5
33073,3699763.0
33074,3061909.5
33075,4730237.0
33076,3607085.2
33077,4027077.2
33078,3902559.2
33079,3416771.2
33080,3720174.2
33081,3899025.0
33082,5536202.0
33083,4493305.0
33084,4229749.0
33085,3560152.0
33086,3483569.8
33087,4499848.5
33088,3373684.8
33089,4902189.0
33090,3766529.2
33091,4636561.0
33092,4063894.5
33093,4608862.0
33094,4233034.0
33095,4598272.5
33096,3779774.8
33097,3264637.0
33098,3971185.8
33099,3423800.5
33100,4212314.5
33101,4234766.0
33102,3736298.5
33103,5009795.5
33104,4158311.5
33105,4618322.0
33106,3614092.5
33107,3988744.2
33108,3593180.2
33109,3739257.0
33110,5091266.0
33111,4172807.5
33112,4203646.5
33113,3646633.2
33114,5904040.0
33115,3949220.2
33116,3339653.2
33117,4706536.5
33118,3991297.5
33119,3820735.2
33120,3781281.8
33121,3828679.5
33122,3821438.5
33123,3699149.0
33124,5182975.0
33125,4505392.5
33126,4923906.0
33127,4040926.8
33128,4346227.0
33129,4820911.0
33130,3610702.5
33131,4140950.5
33132,4569103.0
33133,3460055.2
33134,5479635.5
33135,5005635.5
33136,4602195.0
33137,3451911.2
33138,4103587.5
33139,3927863.2
33140,4031477.0
33141,3874801.0
33142,5032349.0
33143,4671170.5
33144,3876575.0
33145,3980122.2
33146,3431109.5
33147,3807513.0
33148,3824548.5
33149,3542392.0
33150,6934046.5
33151,3396204.0
33152,5169040.5
33153,4083533.2
33154,4788141.0
33155,4153080.0
33156,4878720.0
33157,4618405.5
33158,4616556.0
33159,3936837.5
33160,3790275.2
33161,3463716.8
33162,3897129.2
33163,3739196.5
33164,3317303.2
33165,6412241.0
33166,3850808.0
33167,3740320.0
33168,4173989.5
33169,4354109.5
33170,4834853.0
33171,4302602.5
33172,2389999.8
33173,3924381.0
33174,4344979.5
33175,4069681.0
33176,4243660.5
33177,3353392.8
33178,3584589.5
33179,4046557.2
33180,3349400.8
33181,3952792.2
33182,3869066.5
33183,3615550.8
33184,3681134.2
33185,3719142.0
33186,4229971.0
33187,5489662.5
33188,4720966.5
33189,3436965.0
33190,3344947.8
33191,4147321.2
33192,3311910.5
33193,3918786.2
33194,4271738.5
33195,4531816.5
33196,3537911.8
33197,4952563.0
33198,3655557.5
33199,4326298.5
33200,4038445.8
33201,4587515.0
33202,4261907.0
33203,4115702.0
33204,4269510.5
33205,4742559.5
33206,3884268.8
33207,4764514.0
33208,4080967.5
33209,4280065.0
33210,3933396.0
33211,3768663.5
33212,4771835.0
33213,3669998.0
33214,3417706.8
33215,3660885.0
33216,3340000.5
33217,4741636.5
33218,7493124.5
33219,4605615.0
33220,4462664.0
33221,4889993.0
33222,4354225.5
33223,3719695.2
33224,3431544.5
33225,4918565.0
33226,3823706.0
33227,4840869.0
33228,3111789.0
33229,6413862.0
33230,4238257.0
33231,4509067.5
33232,4230076.0
33233,4983667.5
33234,3901599.0
33235,3900163.0
33236,4715149.0
33237,3388255.5
33238,3594568.2
33239,4211354.5
33240,3401474.5
33241,3529257.8
33242,5030880.5
33243,5559221.5
33244,4144964.8
33245,3402720.5
33246,5271996.0
33247,4100074.8
33248,4503824.5
33249,4807363.0
33250,4987247.5
33251,3907404.2
33252,4355824.5
33253,3803470.2
33254,4497527.5
33255,4148405.2
33256,6044085.0
33257,4297444.0
33258,3011697.8
33259,3005801.2
33260,3625173.2
33261,4966767.0
33262,4052639.8
33263,4476017.5
33264,4963788.5
33265,4497622.0
33266,4360130.5
33267,4763437.5
33268,4269193.0
33269,4743047.5
33270,3591474.0
33271,5172433.0
33272,4268659.5
33273,4259656.0
33274,3715076.0
33275,3587410.8
33276,3659031.5
33277,3256161.0
33278,3757366.2
33279,4779213.0
33280,4572442.0
33281,4269571.5
33282,4464941.5
33283,3915192.8
33284,3336110.2
33285,3405600.0
33286,4500921.5
33287,3631845.0
33288,4866044.0
33289,3708117.0
33290,5513919.0
33291,4218904.0
33292,3946204.8
33293,4112316.0
33294,4301109.5
33295,2983459.5
33296,3614499.2
33297,3771619.0
33298,6061477.0
33299,3019563.5
33300,6225908.5
33301,3886699.5
33302,4490178.0
33303,4247308.5
33304,3446657.8
33305,4450198.5
33306,3960425.8
33307,3076741.5
33308,3536673.8
33309,4342510.5
33310,3123456.0
33311,3137535.5
33312,3499479.5
33313,4809018.0
33314,4387970.5
33315,4741890.0
33316,4684902.5
33317,4630326.0
33318,3732235.0
33319,3987888.5
33320,4083463.0
33321,3112421.2
33322,4862361.0
33323,4459124.5
33324,3041688.0
33325,4697684.5
33326,5187930.5
33327,4562079.5
33328,3378137.2
33329,4751110.5
33330,4633621.5
33331,4349619.0
33332,4068105.8
33333,3779947.8
33334,4089098.0
33335,3623393.2
33336,4243988.0
33337,4087975.2
33338,4102922.2
33339,5164108.0
33340,3987029.0
33341,4197089.0
33342,6475019.5
33343,4371001.0
33344,3181193.2
33345,3860173.0
33346,3856975.2
33347,3862983.0
33348,4355812.0
33349,3765620.5
33350,4256289.5
33351,3101937.2
33352,4233373.0
33353,4423360.0
33354,4172250.2
33355,4039944.2
33356,3411581.2
33357,4014343.0
33358,2978533.0
33359,3953339.0
33360,3350774.5
33361,3819314.5
33362,5091630.0
33363,4150922.0
33364,3093219.8
33365,3964155.5
33366,4493853.5
33367,4361049.5
33368,3402947.5
33369,4133635.2
33370,3741943.2
33371,4498261.0
33372,5490814.0
33373,3914009.2
33374,4932248.0
33375,4312708.5
33376,3630885.5
33377,4473163.0
33378,3433538.2
33379,4384824.5
33380,3593056.8
33381,4243195.0
33382,4522776.0
33383,4389523.0
33384,3791417.8
33385,4555558.0
33386,3557827.0
33387,4170380.8
33388,4784526.0
33389,4785740.0
33390,4579712.5
33391,3074110.5
33392,4355268.0
33393,4330798.0
33394,4316482.0
33395,4563302.5
33396,5281487.0
33397,3769990.0
33398,4429692.0
33399,4588906.5
33400,4160441.5
33401,4383093.5
33402,4365714.0
33403,4707456.5
33404,5058558.5
33405,2898004.0
33406,3203643.5
33407,3110460.0
33408,3464866.2
33409,4578983.0
33410,3747875.5
33411,4163021.5
33412,3714459.5
33413,3128368.8
33414,4468596.5
33415,4301142.0
33416,2908164.8
33417,4235828.5
33418,4874911.0
33419,4453111.0
33420,5202005.5
33421,4352511.0
33422,4038519.0
33423,5548766.0
33424,3032153.8
33425,4639520.0
33426,3438929.0
33427,4068066.8
33428,3965165.0
33429,4978129.0
33430,3951382.8
33431,6109798.5
33432,4364948.0
33433,3432395.5
33434,3962881.5
33435,3471786.0
33436,4193720.2
33437,4015974.2
33438,4811871.5
33439,4211676.0
33440,3192587.2
33441,4710110.5
33442,5229487.5
33443,3474207.2
33444,4048595.2
33445,3924695.5
33446,2938634.2
33447,3767068.0
33448,3633878.5
33449,3896627.5
33450,5583796.0
33451,4150403.5
33452,4513408.5
33453,3566595.2
33454,5402115.5
33455,3607181.5
33456,3942210.0
33457,3212534.2
33458,4657794.0
33459,3850360.0
33460,3910069.5
33461,4114395.2
33462,4162255.2
33463,3686456.8
33464,5336700.0
